3	148.308653
4	140.618207	141.856405
5	145.518261	141.436564	139.546032
6	110.703176	97.876079	106.240188
7	99.212328	96.490517	81.538623
8	95.276699	73.816018	63.593973
9	73.766544	63.849784	59.263188
10	64.527324	55.931205	60.303903
11	48.931916	53.180410	47.919557
12	55.931381	46.713160	48.775626
13	53.971582	40.380141	39.993991
14	54.898710	37.451466	36.921438
15	58.146084	35.742994	36.593104
16	58.788736	45.231913	35.694749
17	65.117212	38.836201	37.849928
18	68.695684	38.538747	38.490818
19	72.052756	41.577199	36.060967
20	72.567493	47.286847	40.868838
21	64.304684	45.767086	44.927029
22	71.693083	43.026763	35.880805
23	78.531721	47.330952	36.925497
24	77.955100	50.057368	40.642953
25	74.266025	49.594903	41.727430
26	81.742648	50.657463	38.243007
27	82.344392	54.307208	39.637584
28	87.160498	53.165119	39.359607
29	90.915570	60.405864	43.330660
30	94.184145	63.114481	40.324856
