3	0.933453
4	0.810459	0.811809
5	0.628519	0.631668	0.633018
6	0.435428	0.437028	0.441328
7	0.306135	0.310034	0.316134
8	0.191640	0.194140	0.199890
9	0.150892	0.152342	0.159092
10	0.094795	0.096495	0.104995
11	0.074046	0.075446	0.085496
12	0.043198	0.043848	0.054997
13	0.032448	0.033548	0.040248
14	0.015599	0.016699	0.023499
15	0.021549	0.022249	0.029349
16	0.001650	0.002550	0.009950
17	0.001650	0.003100	0.008850
18	0.001450	0.001850	0.006750
19	0.000000	0.000250	0.004900
20	0.000650	0.001350	0.005350
21	0.000300	0.000450	0.004350
22	0.000400	0.001950	0.004800
23	0.000100	0.001800	0.005550
24	0.000400	0.001100	0.004450
25	0.000000	0.000300	0.000950
26	0.000350	0.001050	0.003850
27	0.000000	0.000750	0.002750
28	0.000350	0.000600	0.002550
29	0.000000	0.000250	0.001900
30	0.000350	0.000750	0.002450
