3	0.933453
4	0.810459	0.953852
5	0.628519	0.848258	0.952352
6	0.435428	0.736363	0.917054
7	0.306135	0.643618	0.803660
8	0.191540	0.525074	0.713264
9	0.150892	0.370331	0.614669
10	0.094595	0.288786	0.546273
11	0.073896	0.215839	0.439328
12	0.042948	0.176091	0.335433
13	0.032448	0.143193	0.300235
14	0.015299	0.096045	0.227189
15	0.021549	0.078546	0.177191
16	0.001300	0.053147	0.135843
17	0.001650	0.034148	0.116144
18	0.001150	0.036848	0.105995
19	0.000000	0.017349	0.083996
20	0.000300	0.019349	0.062747
21	0.000000	0.009800	0.051847
22	0.000000	0.008600	0.046248
23	0.000000	0.002300	0.034548
24	0.000000	0.000350	0.020649
25	0.000000	0.001550	0.023499
26	0.000000	0.000150	0.013099
27	0.000000	0.000050	0.013549
28	0.000000	0.000000	0.006700
29	0.000000	0.000000	0.002300
30	0.000000	0.000000	0.003850
