3	42.596213
4	101.125138	43.530639
5	55.764793	36.162960	43.729133
6	110.659890	32.131012	22.695493
7	91.922611	43.996671	32.284618
8	86.581266	50.587940	35.343003
9	100.573132	62.246178	41.621387
10	110.221231	56.079649	48.660031
11	88.283640	60.297521	56.601323
12	100.674866	63.625471	43.463362
13	97.167516	66.948541	47.301156
14	88.683599	61.180805	46.643355
15	87.752380	64.071319	56.828646
16	87.631677	65.452432	55.795088
17	92.490477	70.628481	59.851624
18	79.834548	66.611866	60.261754
19	91.661122	61.076201	60.787880
20	88.352540	56.835559	63.119711
21	94.408886	57.208259	59.601085
22	91.021722	50.766365	61.002818
23	86.263207	52.161936	58.246023
24	83.270748	63.290143	57.576970
25	90.202039	55.671369	54.037664
26	85.527763	61.172573	53.165349
27	87.426923	60.719409	52.963299
28	90.002219	57.997576	51.878001
29	92.793903	57.537879	49.966780
30	90.931309	56.503923	51.199833
