3	1.547550
4	0.823009	0.823364
5	0.472833	0.479155	0.482205
6	0.657002	0.662211	0.668373
7	0.493308	0.496689	0.505922
8	0.546635	0.550433	0.563499
9	0.542618	0.548159	0.556722
10	0.573472	0.577919	0.588810
11	0.615847	0.619636	0.632588
12	0.581931	0.585547	0.597486
13	0.669666	0.674417	0.686324
14	0.675084	0.681376	0.692030
15	0.743127	0.748779	0.759990
16	0.799659	0.805028	0.811790
17	0.853707	0.858092	0.867440
18	0.909587	0.915361	0.925055
19	0.932212	0.939502	0.946619
20	0.990878	0.998182	1.005186
21	1.027210	1.033737	1.047792
22	1.091119	1.097109	1.107090
23	1.139770	1.147479	1.157822
24	1.191369	1.198095	1.209065
25	1.232695	1.241977	1.252995
26	1.251618	1.260918	1.267002
27	1.282719	1.288991	1.299075
28	1.391379	1.398678	1.410777
29	1.414025	1.419158	1.434636
30	1.473981	1.479112	1.490619
