3	0.930403
4	0.768162	0.990600
5	0.647468	0.893455	0.993950
6	0.453377	0.768812	0.930053
7	0.346283	0.657267	0.867357
8	0.268287	0.518974	0.760262
9	0.198190	0.420329	0.662617
10	0.122494	0.308085	0.577271
11	0.075696	0.213239	0.485776
12	0.059797	0.188891	0.395330
13	0.026949	0.139293	0.310584
14	0.018849	0.105345	0.247588
15	0.019799	0.108145	0.211789
16	0.002900	0.086346	0.174841
17	0.000550	0.033248	0.131043
18	0.000000	0.032548	0.127394
19	0.000000	0.021849	0.101145
20	0.000000	0.003050	0.069697
21	0.000000	0.003700	0.064397
22	0.000000	0.000000	0.046198
23	0.000000	0.000850	0.042148
24	0.000000	0.001550	0.041948
25	0.000000	0.000000	0.008450
26	0.000000	0.000700	0.008500
27	0.000000	0.000000	0.005950
28	0.000000	0.000000	0.001950
29	0.000000	0.000000	0.000000
30	0.000000	0.000000	0.000000
