3	326.773354
4	296.576862	294.945451
5	257.324917	253.172659	242.524197
6	204.624517	210.268708	211.006206
7	157.387950	153.060425	153.698310
8	128.125274	125.850950	127.636208
9	106.965099	93.622930	101.316250
10	90.752590	81.197905	81.291876
11	83.799727	58.878327	71.107839
12	78.701172	52.822231	60.101493
13	55.366461	46.769260	47.738393
14	47.257279	38.041538	36.967133
15	52.280391	39.419088	41.961574
16	46.261841	31.078243	29.400956
17	40.627243	26.001549	28.577568
18	48.597688	31.864384	30.059326
19	40.004669	26.756355	24.686519
20	37.262411	29.521704	26.130187
21	44.155634	30.394767	24.807253
22	34.180139	26.855163	24.048216
23	32.917884	27.114931	23.798523
24	37.871189	24.930763	24.612894
25	35.734163	27.588995	23.521946
26	37.131316	24.742838	22.149111
27	38.153695	23.684096	22.129246
28	40.646557	26.053618	22.120472
29	38.519395	24.498798	22.437330
30	40.054886	23.762995	23.250687
