3	20001.000000
4	20001.000000	20001.000000
5	20001.000000	20001.000000	20001.000000
6	20001.000000	20001.000000	20001.000000
7	20001.000000	20001.000000	20001.000000
8	20001.000000	20001.000000	20001.000000
9	20001.000000	20001.000000	20001.000000
10	20001.000000	20001.000000	20001.000000
11	20001.000000	20001.000000	20001.000000
12	20001.000000	20001.000000	20001.000000
13	20001.000000	20001.000000	20001.000000
14	20001.000000	20001.000000	20001.000000
15	20001.000000	20001.000000	20001.000000
16	20001.000000	20001.000000	20001.000000
17	20001.000000	20001.000000	20001.000000
18	20001.000000	20001.000000	20001.000000
19	20001.000000	20001.000000	20001.000000
20	20001.000000	20001.000000	20001.000000
21	20001.000000	20001.000000	20001.000000
22	20001.000000	20001.000000	20001.000000
23	20001.000000	20001.000000	20001.000000
24	20001.000000	20001.000000	20001.000000
25	20001.000000	20001.000000	20001.000000
26	20001.000000	20001.000000	20001.000000
27	20001.000000	20001.000000	20001.000000
28	20001.000000	20001.000000	20001.000000
29	20001.000000	20001.000000	20001.000000
30	20001.000000	20001.000000	20001.000000
