3	0.915454
4	0.810459	0.810459
5	0.643618	0.643618	0.643618
6	0.453177	0.453177	0.453177
7	0.293485	0.293485	0.293485
8	0.157742	0.157742	0.157742
9	0.118994	0.118994	0.118994
10	0.037798	0.037798	0.037798
11	0.012299	0.012299	0.012299
12	0.000700	0.000700	0.000700
13	0.000000	0.000000	0.000000
14	0.000000	0.000000	0.000000
15	0.000000	0.000000	0.000000
16	0.000000	0.000000	0.000000
17	0.000000	0.000000	0.000000
18	0.000000	0.000000	0.000000
19	0.000000	0.000000	0.000000
20	0.000000	0.000000	0.000000
21	0.000000	0.000000	0.000000
22	0.000000	0.000000	0.000000
23	0.000000	0.000000	0.000000
24	0.000000	0.000000	0.000000
25	0.000000	0.000000	0.000000
26	0.000000	0.000000	0.000000
27	0.000000	0.000000	0.000000
28	0.000000	0.000000	0.000000
29	0.000000	0.000000	0.000000
30	0.000000	0.000000	0.000000
